t,sensor,innov_0,innov_1,innov_2,innov_3,innov_4,innov_5,nis,dim,accepted
2.242500,BARO,0.07613109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.021958,1,1
2.262500,MAG,0.06508559,0.02996909,1.39108861,0.00000000,0.00000000,0.00000000,2.957025,3,1
2.262500,BARO,-0.38293149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.556500,1,1
2.282500,MAG,0.07686113,-0.18276571,1.43547871,0.00000000,0.00000000,0.00000000,3.200139,3,1
2.282500,BARO,-0.17355173,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.114486,1,1
2.302500,MAG,0.18162177,-1.21912070,1.02193955,0.00000000,0.00000000,0.00000000,3.723199,3,1
2.302500,BARO,-0.08704772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.028841,1,1
2.305000,GPS,-1.30177497,1.40287211,-0.70171424,-0.30511831,0.01568621,0.03439075,3.877732,6,1
2.322500,MAG,0.15303633,-0.35252913,0.54356643,0.00000000,0.00000000,0.00000000,0.656349,3,1
2.322500,BARO,0.20277538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.155798,1,1
2.342500,MAG,1.26910425,-0.49557020,1.11728690,0.00000000,0.00000000,0.00000000,4.716492,3,1
2.342500,BARO,-0.36881780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.516298,1,1
2.362500,MAG,1.00984824,2.01822590,1.45708548,0.00000000,0.00000000,0.00000000,10.558635,3,1
2.362500,BARO,-0.13794356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.072335,1,1
2.382500,MAG,-0.39807374,-0.29094138,1.24087188,0.00000000,0.00000000,0.00000000,2.613761,3,1
2.382500,BARO,0.43658725,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.725600,1,1
2.402500,MAG,1.72026731,-1.68497354,0.04253523,0.00000000,0.00000000,0.00000000,8.232051,3,1
2.402500,BARO,0.04057168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.006274,1,1
2.405000,GPS,-1.06888125,1.55368937,-0.09551944,0.15880731,-0.00501424,-0.10886074,2.334676,6,1
2.422500,MAG,1.31781879,0.03983802,3.09313206,0.00000000,0.00000000,0.00000000,17.638504,3,0
2.422500,BARO,-0.18603774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.131213,1,1
2.442500,MAG,0.90651191,-0.74492554,0.63666015,0.00000000,0.00000000,0.00000000,2.595040,3,1
2.442500,BARO,-0.03150182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.003768,1,1
2.462500,MAG,0.14951587,-0.35575403,1.45132501,0.00000000,0.00000000,0.00000000,3.424886,3,1
2.462500,BARO,0.14828444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.083624,1,1
2.482500,MAG,1.35044677,0.41852119,2.23999675,0.00000000,0.00000000,0.00000000,10.941823,3,1
2.482500,BARO,-0.69118176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.819337,1,1
2.502500,MAG,0.21674489,-0.14991463,1.04150697,0.00000000,0.00000000,0.00000000,1.780999,3,1
2.502500,BARO,0.43490910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.721201,1,1
2.505000,GPS,-3.90375622,1.76257688,0.10565200,0.11509749,0.18859567,-0.18465861,9.183966,6,1
2.522500,MAG,1.22638675,-0.70118984,1.79762828,0.00000000,0.00000000,0.00000000,8.017306,3,1
2.522500,BARO,0.94731481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.402225,1,1
2.542500,MAG,1.32217735,-0.58173487,-0.33084225,0.00000000,0.00000000,0.00000000,3.020966,3,1
2.542500,BARO,-0.49290538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.922614,1,1
2.562500,MAG,-0.59325012,-2.09321649,1.58916345,0.00000000,0.00000000,0.00000000,10.223931,3,1
2.562500,BARO,-0.43095025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.706311,1,1
2.582500,MAG,0.12643522,0.85313126,0.67680139,0.00000000,0.00000000,0.00000000,1.754899,3,1
2.582500,BARO,-0.67414193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.730737,1,1
2.602500,MAG,1.36408490,-0.16591590,1.22768533,0.00000000,0.00000000,0.00000000,5.243380,3,1
2.602500,BARO,-0.10653463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.043275,1,1
2.605000,GPS,3.33380201,-1.36221957,-1.51326932,-0.12299827,-0.00937624,-0.00184585,6.579682,6,1
2.622500,MAG,2.30859017,-0.39140479,2.65951690,0.00000000,0.00000000,0.00000000,19.443432,3,0
2.622500,BARO,-0.63799750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.545300,1,1
2.642500,MAG,1.55288778,0.74263235,2.13677794,0.00000000,0.00000000,0.00000000,11.637320,3,1
2.642500,BARO,0.37177006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.525519,1,1
2.662500,MAG,0.38499896,-1.61524018,1.39291210,0.00000000,0.00000000,0.00000000,6.773432,3,1
2.662500,BARO,-0.87735925,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.930876,1,1
2.682500,MAG,0.93550825,-0.55476015,1.09655971,0.00000000,0.00000000,0.00000000,3.649490,3,1
2.682500,BARO,0.27118902,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.280371,1,1
2.702500,MAG,0.97772339,-1.33188697,2.07603338,0.00000000,0.00000000,0.00000000,10.683701,3,1
2.702500,BARO,0.75870232,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.196993,1,1
2.705000,GPS,2.23627210,0.69562733,-0.32396238,-0.19176011,-0.19350887,-0.15063845,4.723795,6,1
2.722500,MAG,1.09447957,1.87497020,2.04286119,0.00000000,0.00000000,0.00000000,13.112672,3,1
2.722500,BARO,-0.47849187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.869528,1,1
2.742500,MAG,-0.84081400,0.44594355,0.32034216,0.00000000,0.00000000,0.00000000,1.378662,3,1
2.742500,BARO,-0.61032675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.416798,1,1
2.762500,MAG,1.08815823,0.28111813,0.38111767,0.00000000,0.00000000,0.00000000,2.080058,3,1
2.762500,BARO,-0.80472873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.466438,1,1
2.782500,MAG,-0.22654224,-1.02389818,0.40929155,0.00000000,0.00000000,0.00000000,1.778257,3,1
2.782500,BARO,-0.73609218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.066186,1,1
2.802500,MAG,-0.80660457,-0.85023891,0.59295810,0.00000000,0.00000000,0.00000000,2.430599,3,1
2.802500,BARO,0.29428684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.330622,1,1
2.805000,GPS,0.58285457,1.63014965,-1.29468699,0.18009619,0.03117804,0.33426638,5.734263,6,1
2.822500,MAG,-1.03654683,0.58019310,0.68404013,0.00000000,0.00000000,0.00000000,2.555303,3,1
2.822500,BARO,-0.08116629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.025020,1,1
2.842500,MAG,0.01001144,-0.36863874,1.93378649,0.00000000,0.00000000,0.00000000,5.872973,3,1
2.842500,BARO,-0.20753435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.163819,1,1
2.862500,MAG,0.08311797,-1.19126400,1.21410163,0.00000000,0.00000000,0.00000000,4.248949,3,1
2.862500,BARO,-0.41532728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.656980,1,1
2.882500,MAG,0.78817198,0.24932830,1.50584869,0.00000000,0.00000000,0.00000000,4.599018,3,1
2.882500,BARO,-0.00373439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000053,1,1
2.902500,MAG,-0.04683374,-1.03533558,0.92560960,0.00000000,0.00000000,0.00000000,2.828295,3,1
2.902500,BARO,0.23245818,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.206291,1,1
2.905000,GPS,-0.93004411,-0.67837499,0.68718934,-0.21371866,0.17198926,0.11448504,2.946223,6,1
2.922500,MAG,0.96992729,0.53210607,0.28809690,0.00000000,0.00000000,0.00000000,1.863724,3,1
2.922500,BARO,-0.69399731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.830914,1,1
2.942500,MAG,-0.34442315,-1.50548440,0.86755255,0.00000000,0.00000000,0.00000000,4.356621,3,1
2.942500,BARO,-0.25895685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.255283,1,1
2.962500,MAG,1.89409941,0.37555549,1.76935311,0.00000000,0.00000000,0.00000000,10.560899,3,1
2.962500,BARO,-0.41084863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.643414,1,1
2.982500,MAG,0.01912764,-0.33724214,0.56279797,0.00000000,0.00000000,0.00000000,0.645165,3,1
2.982500,BARO,0.11213501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.047986,1,1
3.002500,MAG,-0.30386997,-0.61087538,1.54931709,0.00000000,0.00000000,0.00000000,4.270317,3,1
3.002500,BARO,0.23186802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.205391,1,1
3.005000,GPS,0.99083119,0.70854152,-1.09765690,-0.12794763,-0.05222232,-0.04581801,1.688294,6,1
3.022500,MAG,1.54766129,-0.08680897,2.59745312,0.00000000,0.00000000,0.00000000,14.294051,3,1
3.022500,BARO,-0.38097974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.551904,1,1
3.042500,MAG,-0.86521493,0.41146944,0.62612155,0.00000000,0.00000000,0.00000000,1.808048,3,1
3.042500,BARO,-0.27366072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.285160,1,1
3.062500,MAG,2.08723205,-1.97183699,-0.42718088,0.00000000,0.00000000,0.00000000,11.824951,3,1
3.062500,BARO,0.06079428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.014091,1,1
3.082500,MAG,-0.55944391,0.85300465,2.99251121,0.00000000,0.00000000,0.00000000,14.884630,3,1
3.082500,BARO,1.43273201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.835093,1,1
3.102500,MAG,2.24461309,0.19004642,1.03587258,0.00000000,0.00000000,0.00000000,9.276860,3,1
3.102500,BARO,-0.21888895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.183070,1,1
3.105000,GPS,0.36695631,-1.03514457,-0.58628772,-0.16408202,0.14148823,-0.11639702,2.184516,6,1
3.122500,MAG,0.57491317,-1.12578378,0.36855329,0.00000000,0.00000000,0.00000000,2.454384,3,1
3.122500,BARO,-0.58405410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.297076,1,1
3.142500,MAG,0.75513805,-0.26143645,1.17314857,0.00000000,0.00000000,0.00000000,3.139914,3,1
3.142500,BARO,0.11669114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.051849,1,1
3.162500,MAG,-0.25998948,-0.36371480,0.47959592,0.00000000,0.00000000,0.00000000,0.617984,3,1
3.162500,BARO,-0.17404268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.115485,1,1
3.182500,MAG,0.35969481,0.75604243,1.24810308,0.00000000,0.00000000,0.00000000,3.414069,3,1
3.182500,BARO,0.31368930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.375590,1,1
3.202500,MAG,0.99026045,-0.23801975,1.81443937,0.00000000,0.00000000,0.00000000,6.762807,3,1
3.202500,BARO,0.21303477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.173409,1,1
3.205000,GPS,-2.05865536,-0.35353619,1.82648783,0.03681108,0.06465662,-0.06317817,3.517689,6,1
3.222500,MAG,-0.53980207,-1.25618216,0.42480318,0.00000000,0.00000000,0.00000000,2.791513,3,1
3.222500,BARO,-0.46499331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.822720,1,1
3.242500,MAG,2.28677039,-0.01773832,0.58597288,0.00000000,0.00000000,0.00000000,8.150023,3,1
3.242500,BARO,-0.38446365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.563187,1,1
3.262500,MAG,2.04304011,0.21632652,0.78655121,0.00000000,0.00000000,0.00000000,7.200600,3,1
3.262500,BARO,-0.28342631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.306446,1,1
3.282500,MAG,3.10254368,0.79039260,0.87219417,0.00000000,0.00000000,0.00000000,16.226187,3,0
3.282500,BARO,0.11034625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.046502,1,1
3.302500,MAG,0.44397895,1.05169369,-0.11568450,0.00000000,0.00000000,0.00000000,1.843469,3,1
3.302500,BARO,0.51644887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.019662,1,1
3.305000,GPS,1.04691005,1.07323181,-1.28398605,-0.24088188,0.12607948,0.27161403,5.642738,6,1
3.322500,MAG,0.86605006,1.25718072,1.06789927,0.00000000,0.00000000,0.00000000,5.056994,3,1
3.322500,BARO,0.63926586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.555228,1,1
3.342500,MAG,1.42093166,0.27216348,0.87661024,0.00000000,0.00000000,0.00000000,4.324715,3,1
3.342500,BARO,0.05409493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.011151,1,1
3.362500,MAG,-0.01542624,-0.63768928,1.03389092,0.00000000,0.00000000,0.00000000,2.212196,3,1
3.362500,BARO,0.15539260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.092128,1,1
3.382500,MAG,0.30371000,-0.50707166,2.17485852,0.00000000,0.00000000,0.00000000,7.830635,3,1
3.382500,BARO,-0.34249568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.448046,1,1
3.402500,MAG,-0.14483552,1.17882249,-0.21384582,0.00000000,0.00000000,0.00000000,2.087378,3,1
3.402500,BARO,-0.42206275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.681089,1,1
3.405000,GPS,0.10096374,0.51046917,-0.94603170,0.31135729,-0.15545267,0.12516315,4.051113,6,1
3.422500,MAG,1.24238082,1.15439516,0.76108318,0.00000000,0.00000000,0.00000000,5.001387,3,1
3.422500,BARO,-0.03276229,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.004085,1,1
3.442500,MAG,-0.02849281,0.31762562,0.84568270,0.00000000,0.00000000,0.00000000,1.221457,3,1
3.442500,BARO,0.41274994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.649202,1,1
3.462500,MAG,0.94128847,0.73259574,0.47460481,0.00000000,0.00000000,0.00000000,2.414031,3,1
3.462500,BARO,-0.23477396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.210296,1,1
3.482500,MAG,-0.07119710,-0.40871267,0.85814069,0.00000000,0.00000000,0.00000000,1.370594,3,1
3.482500,BARO,0.15642151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.093455,1,1
3.502500,MAG,-0.45541771,-0.03706163,1.70029777,0.00000000,0.00000000,0.00000000,4.643629,3,1
3.502500,BARO,0.50315369,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.967942,1,1
3.505000,GPS,-1.57524395,2.54287779,1.55351141,-0.19067941,-0.07528059,0.03544217,5.809075,6,1
3.522500,MAG,1.02602253,-1.04493873,1.31200030,0.00000000,0.00000000,0.00000000,5.868416,3,1
3.522500,BARO,-0.42465861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.686643,1,1
3.542500,MAG,1.38807340,0.04904384,2.44678062,0.00000000,0.00000000,0.00000000,12.342683,3,1
3.542500,BARO,-0.13473627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.069212,1,1
3.562500,MAG,1.86298592,1.97274809,0.25652319,0.00000000,0.00000000,0.00000000,10.452296,3,1
3.562500,BARO,0.23384624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.208732,1,1
3.582500,MAG,-0.96767222,-0.04478727,0.89897948,0.00000000,0.00000000,0.00000000,2.471215,3,1
3.582500,BARO,1.02551127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.018628,1,1
3.602500,MAG,0.35893545,-0.09190257,0.89600984,0.00000000,0.00000000,0.00000000,1.467231,3,1
3.602500,BARO,0.27307438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.285225,1,1
3.605000,GPS,-1.17135256,-0.62586979,-1.63917087,0.03964055,0.01722961,0.08062989,2.167630,6,1
3.622500,MAG,0.80304807,-0.56934422,0.59925571,0.00000000,0.00000000,0.00000000,2.003275,3,1
3.622500,BARO,-0.47274757,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.851058,1,1
3.642500,MAG,-0.46552915,0.47594343,1.10235540,0.00000000,0.00000000,0.00000000,2.393209,3,1
3.642500,BARO,-0.23931132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.218366,1,1
3.662500,MAG,0.51575260,0.31665415,0.06776781,0.00000000,0.00000000,0.00000000,0.531962,3,1
3.662500,BARO,-0.22128425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.186926,1,1
3.682500,MAG,-0.13858592,-0.34437523,1.25990845,0.00000000,0.00000000,0.00000000,2.615619,3,1
3.682500,BARO,-0.03239867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.004011,1,1
3.702500,MAG,1.02091626,0.45456527,0.38815110,0.00000000,0.00000000,0.00000000,2.072659,3,1
3.702500,BARO,0.30755422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.361829,1,1
3.705000,GPS,1.20750612,-0.98880084,-3.52548231,-0.05105246,-0.19174489,-0.14806571,7.904310,6,1
3.722500,MAG,-0.89853410,0.13381115,1.91822861,0.00000000,0.00000000,0.00000000,6.516204,3,1
3.722500,BARO,-0.27597492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.290027,1,1
3.742500,MAG,0.38596287,0.27781554,-0.16687242,0.00000000,0.00000000,0.00000000,0.354995,3,1
3.742500,BARO,-0.14185288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.076724,1,1
3.762500,MAG,0.57757198,-2.11508364,0.84253762,0.00000000,0.00000000,0.00000000,8.025764,3,1
3.762500,BARO,0.55498387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.175785,1,1
3.782500,MAG,0.32541351,1.03336429,0.73017640,0.00000000,0.00000000,0.00000000,2.484147,3,1
3.782500,BARO,0.35788413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.489461,1,1
3.802500,MAG,0.61063745,0.62853384,1.68580891,0.00000000,0.00000000,0.00000000,5.533964,3,1
3.802500,BARO,0.09702726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.036012,1,1
3.805000,GPS,-0.00034295,-1.63687573,0.11288133,-0.12478663,0.11866343,-0.24686316,3.611924,6,1
3.822500,MAG,-0.13380898,-0.43841793,0.58157532,0.00000000,0.00000000,0.00000000,0.801446,3,1
3.822500,BARO,0.13349517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.067889,1,1
3.842500,MAG,0.62860353,-0.61055390,-0.20803369,0.00000000,0.00000000,0.00000000,1.133664,3,1
3.842500,BARO,0.37047080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.523509,1,1
3.862500,MAG,0.40157857,-0.42243494,1.38897661,0.00000000,0.00000000,0.00000000,3.525122,3,1
3.862500,BARO,-0.00783657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000235,1,1
3.882500,MAG,1.36704286,0.94168915,0.92984122,0.00000000,0.00000000,0.00000000,5.364261,3,1
3.882500,BARO,-0.67565861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.745148,1,1
3.902500,MAG,0.32574539,-1.36238463,-0.31506507,0.00000000,0.00000000,0.00000000,2.933119,3,1
3.902500,BARO,-0.18315951,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.128368,1,1
3.905000,GPS,1.59991564,-0.54491848,0.02049764,-0.24191799,0.05066922,-0.01405444,2.879990,6,1
3.922500,MAG,0.36760608,0.35433648,0.07264773,0.00000000,0.00000000,0.00000000,0.373501,3,1
3.922500,BARO,-0.05299614,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.010700,1,1
3.942500,MAG,1.40549546,-0.70729987,0.92115015,0.00000000,0.00000000,0.00000000,5.045219,3,1
3.942500,BARO,-0.28373830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.307102,1,1
3.962500,MAG,0.91565056,-0.08093656,1.26718939,0.00000000,0.00000000,0.00000000,3.816766,3,1
3.962500,BARO,-0.29333011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.328594,1,1
3.982500,MAG,1.49365577,-1.78009999,2.28677311,0.00000000,0.00000000,0.00000000,16.348309,3,0
3.982500,BARO,0.42110365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.677924,1,1
4.002500,MAG,1.27927642,0.42965837,-0.60577886,0.00000000,0.00000000,0.00000000,3.099428,3,1
4.002500,BARO,-0.76043068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.212792,1,1
4.005000,GPS,-0.79165639,2.68580500,1.89999283,-0.21271084,-0.20008335,0.22658756,8.487802,6,1
4.022500,MAG,-0.43154990,-0.08870321,1.31319785,0.00000000,0.00000000,0.00000000,2.831061,3,1
4.022500,BARO,-0.20772067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.164384,1,1
4.042500,MAG,0.37601373,-1.25876743,-1.27291782,0.00000000,0.00000000,0.00000000,4.784135,3,1
4.042500,BARO,0.19943851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.151727,1,1
4.062500,MAG,0.26590465,-0.98948807,1.09111959,0.00000000,0.00000000,0.00000000,3.398199,3,1
4.062500,BARO,0.16392214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.102617,1,1
4.082500,MAG,2.74776126,0.50924094,1.13180696,0.00000000,0.00000000,0.00000000,13.550657,3,1
4.082500,BARO,-0.15620870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.093285,1,1
4.102500,GPS,-1.63500582,-1.06896976,-1.09145191,0.02734221,-0.35475268,-0.14076430,5.554054,6,1
4.102500,MAG,0.41239935,-0.15700880,0.35656306,0.00000000,0.00000000,0.00000000,0.494670,3,1
4.102500,BARO,-0.44209769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.745594,1,1
4.122500,MAG,1.79690909,-0.47140964,0.46853322,0.00000000,0.00000000,0.00000000,5.412132,3,1
4.122500,BARO,-0.09281149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.032899,1,1
4.142500,MAG,-0.80301729,-0.71684024,1.36530541,0.00000000,0.00000000,0.00000000,4.405359,3,1
4.142500,BARO,-0.03875795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.005744,1,1
4.162500,MAG,0.06709247,0.08242515,1.20696355,0.00000000,0.00000000,0.00000000,2.249138,3,1
4.162500,BARO,0.15225929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.088728,1,1
4.182500,MAG,-0.05469059,0.38594643,1.92495564,0.00000000,0.00000000,0.00000000,5.851323,3,1
4.182500,BARO,-0.64440692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.590778,1,1
4.202500,GPS,0.88226487,0.30401293,0.72350407,-0.08277888,0.15503470,0.04218338,1.391840,6,1
4.202500,MAG,1.28110712,-0.70113143,1.88808573,0.00000000,0.00000000,0.00000000,8.873971,3,1
4.202500,BARO,0.02676690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.002733,1,1
4.222500,MAG,1.90260626,-0.11990829,-0.55545839,0.00000000,0.00000000,0.00000000,5.526168,3,1
4.222500,BARO,-0.83463514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.660712,1,1
4.242500,MAG,-0.17316127,-0.13431934,1.12057986,0.00000000,0.00000000,0.00000000,1.969987,3,1
4.242500,BARO,-0.17372761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.115402,1,1
4.262500,MAG,0.22647389,0.83015072,-0.03185262,0.00000000,0.00000000,0.00000000,1.052695,3,1
4.262500,BARO,0.32743179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.410347,1,1
4.282500,MAG,0.47318208,0.19100614,1.21824112,0.00000000,0.00000000,0.00000000,2.696819,3,1
4.282500,BARO,-0.29149678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.325517,1,1
4.302500,GPS,1.24682526,1.19314678,2.49406135,0.14862819,-0.13798201,-0.10531551,5.376220,6,1
4.302500,MAG,1.70164631,-0.33239624,-1.55324856,0.00000000,0.00000000,0.00000000,7.616131,3,1
4.302500,BARO,0.41541160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.658333,1,1
4.322500,MAG,0.90683681,-1.48485319,0.84623938,0.00000000,0.00000000,0.00000000,5.592809,3,1
4.322500,BARO,0.02339022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.002090,1,1
4.342500,MAG,0.79698108,-0.68790723,-0.68789927,0.00000000,0.00000000,0.00000000,2.246399,3,1
4.342500,BARO,0.26861488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.275890,1,1
4.362500,MAG,0.21764942,0.10452666,1.41225098,0.00000000,0.00000000,0.00000000,3.161836,3,1
4.362500,BARO,0.15744178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.094874,1,1
4.382500,MAG,1.61177856,0.13341266,2.39567808,0.00000000,0.00000000,0.00000000,12.961525,3,1
